user_type,avg_monthly_income,income_volatility,upi_success_rate,bill_payment_delay_days,monthly_repayment_cap,essential_spend_ratio,account_age_months,loan_default_history,savings_consistency,trust_score_target,user_type_encoded
gig_worker,19775.81933250899,0.5934135223414517,0.7719759432975645,7.051255316514495,4195.902937408932,0.6093860327185819,21.676575248432282,0,0.31591066372566207,79.64652685995696,0
student,7068.777853235827,0.7504638395665049,0.7248608481300485,17.389806920192292,1525.9618933046331,0.7949464450448074,21.13000664100833,0,0.3434762595490164,71.51656361919471,1
gig_worker,20746.04619958441,0.4895879733139151,0.8031236080058254,9.54224079995532,4842.14039161137,0.7019762731983612,38.125096984769385,0,0.5716841388795992,94.39469489957028,0
salaried,47008.06221606482,0.10273488740145426,0.9191795337795636,0.9788899284177305,4789.685245982689,0.5618686785386507,67.10546634959937,0,0.8664694309980194,100.0,2
gig_worker,28488.826497724196,0.38549728995722576,0.8343508130128322,8.316332869422233,4677.69842139009,0.6212182254904808,18.906178526904036,0,0.580450009028241,91.06450469315416,0
gig_worker,34424.586211523834,0.5636168241588214,0.7809149527523536,11.309958764901516,5788.700725297901,0.6533872753813379,11.119215920151797,0,0.516165261694202,80.85128148453724,0
gig_worker,44773.01200664378,0.3874069230831603,0.8337779230750518,9.375058855175746,7349.073349444155,0.790731718809395,26.30891716223684,0,0.5826238087969824,97.69461556814788,0
gig_worker,31778.26173966627,0.5716029814579078,0.7785191055626276,14.368243448686542,7957.370645538412,0.7547972148566976,43.136671460633124,0,0.37065166309772335,86.43632345700657,0
student,15448.259184791144,0.8200069370194034,0.703997918894179,12.068427586054362,2459.6353655501534,0.8951313788109654,8.770926746510858,0,0.2851173138829868,66.83799307978124,1
student,11097.287941915922,0.5786605941504005,0.7764018217548798,17.477186493531462,2363.0777976410914,0.8466521157938685,6.528298362642132,0,0.5616427667727283,74.48012369017889,1
gig_worker,39796.675501009144,0.5413440944499245,0.7875967716650226,5.01531224950768,7868.857317713559,0.6986190837965434,26.864208072085113,1,0.3661254690970652,63.40330186382971,0
student,16870.189686897138,0.6712956304312876,0.7486113108706137,13.563992298512295,4713.521575076462,0.8731090378310924,23.816375867745954,0,0.2784555165564774,71.71358413689407,1
salaried,45654.31159801382,0.111912905348348,0.9164261283954955,0.4282912479821527,14771.348364805424,0.4479668311796857,39.521834981545,0,0.6893511485405723,100.0,2
gig_worker,34506.76370004019,0.5316709268178946,0.7904987219546316,2.878963326698794,10355.104592807917,0.6084280204776082,28.680500413389446,0,0.5262606546234215,96.9061031436005,0
student,8482.190229416052,0.7508460865594571,0.7247461740321628,24.88278722442335,2251.6805003378636,0.8394458543425062,18.343660715024168,0,0.21753505084456135,62.89404646369965,1
student,8299.595696159682,0.837287585351614,0.6988137243945158,8.506058847153193,2261.6499751620504,0.7502334221647641,14.252381373934707,0,0.28273872966648717,73.65197083180675,1
salaried,89710.14211965849,0.21931749411845938,0.8842047517644621,4.635889097397263,14233.457839592169,0.49982897895232703,31.31596863986004,1,0.7965097939062129,85.28716071684018,2
student,8356.369530820779,0.8026099883129263,0.709217003506122,15.419159545440843,2138.365063852621,0.7222811080290041,18.860678830432967,0,0.41625429608800274,71.85574831402758,1
salaried,53941.08492646597,0.15402046112072787,0.9037938616637816,0.4382137338191927,18029.238868805405,0.5384505601780941,38.66516691158513,0,0.6917484854790139,100.0,2
student,9330.761694640294,0.7047038283089493,0.7385888515073151,23.387839464288348,2092.338126947216,0.9480395037058281,20.87992411264701,0,0.5063562674078053,65.77175543788496,1
gig_worker,26491.302349941634,0.6572910121557742,0.7528126963532678,13.284736971396855,7986.63359649756,0.7475076090767654,18.796523842117715,0,0.3765194463360839,78.95952076464933,0
gig_worker,39330.421977894315,0.5932328811158616,0.7720301356652415,6.499296444991212,13525.832419229102,0.710243019336333,40.54418367264316,0,0.5526646160122698,92.210570416677,0
salaried,106973.16453786526,0.21472147013544932,0.8855835589593651,0.8741931363020627,24137.587350954826,0.4996657569430783,31.025951623787957,0,0.5416188107343785,100.0,2
gig_worker,27598.877724860067,0.39730820120418797,0.8308075396387435,14.52049645065926,6551.487389327424,0.791455540288305,24.164910889865542,0,0.5634576381295604,88.31299951659126,0
student,12849.898255320471,0.6148114547528799,0.7655565635741359,17.39175909795659,3373.744296235671,0.738006213282162,4.288342169324031,0,0.4190532542790681,73.2509897781298,1
gig_worker,23653.744849330615,0.6982032110094185,0.7405390366971745,2.7511472929527665,6475.420976112144,0.7959197313158535,16.045564377068878,0,0.26749355522107754,86.72099797690875,0
gig_worker,32419.59771488099,0.3718021293455219,0.8384593611963433,8.622487665947267,11320.087532888358,0.7534925673765047,31.83921640570246,0,0.6140874732801784,93.59741458796304,0
student,10116.214539738152,0.6778250151671115,0.7466524954498666,7.61420753480399,3253.8910672760007,0.8124461622053306,7.087072748236066,0,0.36754391665841124,74.96832458683319,1
salaried,83179.65264589064,0.10165468966429708,0.9195035931007108,2.0807699908988075,18327.475098628347,0.4047980692057642,36.471034019761646,0,0.6301400979201215,100.0,2
student,14286.595202376633,0.6145605616051713,0.7656318315184486,5.242415492877866,2290.1464169746287,0.9439684387275133,19.83227934954278,1,0.42761987621480596,52.693624806471774,1
gig_worker,14318.735933649345,0.6455249789588655,0.7563425063123403,3.2750735501951795,3179.6225716048216,0.5875121661734961,19.63638892938252,0,0.4054904514353107,79.74804257633023,0
gig_worker,46484.468932928416,0.4880666974995123,0.8035799907501463,7.972807989277826,13771.216179249968,0.7730211722350586,46.124056833164985,0,0.4517820502246964,97.65561055087556,0
student,7202.590540658962,0.8022614738277768,0.709321557851667,5.7685269792465,2344.0146526859917,0.8153693661561835,16.38123101297389,0,0.43717843791529487,75.32676603670683,1
student,10779.830750860248,0.7341800754280186,0.7297459773715944,6.333040811213799,2475.070759200411,0.7375422502042603,18.486109143151197,0,0.4135602885056948,76.97951548046173,1
gig_worker,31895.69132569634,0.37522951759953566,0.8374311447201392,2.926337460948362,3286.1211796988364,0.78912534957487,36.97535109727829,0,0.5138229638265752,100.0,0
gig_worker,26361.437472892376,0.6211287359134137,0.7636613792259759,10.597817943915388,3856.6490929380006,0.5935273338335212,10.132617287962688,0,0.5066345571184725,80.16513241252706,0
gig_worker,34857.04880626895,0.4836788738785135,0.8048963378364459,4.673934408542216,4543.497956177045,0.7037532420097167,38.53461878678709,0,0.5188833156476393,93.96238016625831,0
gig_worker,40489.27109054484,0.6889710721580342,0.7433086783525897,12.38328449150947,7012.964815372192,0.7949925823397127,31.27902676472553,0,0.4610393105340391,86.83559050448325,0
salaried,57193.95197972632,0.15074012589917477,0.9047779622302475,4.640418201630249,8931.05882739616,0.4930417559593784,44.73969038132141,0,0.7434377992088529,100.0,2
salaried,75388.14100686762,0.13610390677487574,0.9091688279675373,0.6075068815045903,11260.547384250807,0.6217312250523174,54.998919007449885,0,0.8131217376256598,100.0,2
salaried,82563.44055037558,0.169080924591121,0.8992757226226636,4.209992764450307,23293.018233871484,0.5941118616249312,55.49576820869143,0,0.7120595209144089,100.0,2
salaried,57795.31965910488,0.24060820997456783,0.8778175370076297,0.21586867898505835,8160.91320582031,0.4329321933636405,58.84703567929418,0,0.5696884839084609,100.0,2
student,13483.330242250855,0.7126711616475545,0.7361986515057336,16.806953809175457,3061.931308275951,0.7743871128297051,14.865461850039338,0,0.4843941777697096,73.79316126841493,1
student,14170.840857533338,0.7783364611129474,0.7164990616661158,8.201432699091459,3052.2484649052976,0.7023329049567733,8.180256154954083,0,0.4805411087370406,75.10968967101539,1
gig_worker,40303.8597904155,0.42141247212011457,0.8235762583639656,9.216104340929721,11416.786661931097,0.7039963625650448,13.897038853847477,0,0.6322900520735505,95.252657638781,0
student,10731.56411674337,0.5515688840628739,0.7845293347811378,20.219815200561875,1167.8929290719016,0.886433445682808,7.252091763469986,1,0.42944089495290105,41.343760140497096,1
gig_worker,26366.483533507875,0.6568277666398701,0.752951670008039,14.952346389154215,5064.405146186496,0.6621526577386356,36.32697940451496,0,0.4338166402721132,86.22394868131046,0
gig_worker,23437.249403754435,0.4944176442970183,0.8016747067108945,11.04303590445849,2362.5817520605697,0.7048973343649603,20.93070643853701,0,0.38124660536872873,82.37711919484306,0
student,18642.754570386827,0.5694560783448905,0.7791631764965328,16.599675748562625,4481.180299134726,0.8401650236040427,15.67324099852555,0,0.5498230528972966,76.58502728292567,1
gig_worker,27631.86218136082,0.6387672935630218,0.7583698119310934,8.477323869424897,3295.50215537925,0.5646377323109948,20.038009385234552,0,0.47904390428446164,85.79226552408444,0
salaried,28396.557056298276,0.12211787900594259,0.9133646362982172,1.6409637680465576,5920.819629403543,0.42215010741990433,34.58937373013814,0,0.7974282068681913,100.0,2
salaried,82014.04959444194,0.23996699970153365,0.8780099000895398,3.2128259976759574,16838.469643049728,0.5590443411770583,61.711277667851135,0,0.6289912670879663,100.0,2
salaried,87979.62057986576,0.18816540412932975,0.893550378761201,0.9223812656681968,16765.296237273684,0.48362782218548306,25.257442009539112,0,0.7866098706251342,100.0,2
gig_worker,14501.101468188323,0.5313275681835854,0.7906017295449244,5.88343245665405,4860.331442427919,0.6148241897164435,24.045586135035272,0,0.5837835291273913,86.43654900532768,0
gig_worker,28463.11157822848,0.5190391052298743,0.7942882684310377,3.735239641407269,3419.853627683637,0.7319848267434413,26.851368398922588,0,0.5574290054577944,90.46428408335476,0
salaried,90857.4967186112,0.12383622515040305,0.9128491324548791,3.0511257473882063,12160.232943459981,0.5878437715072614,55.533847500822695,1,0.5963856698166845,87.35775273831126,2
gig_worker,22188.997829733027,0.4364425796751999,0.81906722609744,13.781309546773477,3603.1948046930065,0.6179874315321578,37.89472702155447,0,0.6211476192814345,92.54974475859837,0
gig_worker,22860.35328514477,0.5206499177856845,0.7938050246642946,2.436976802382674,2644.1039198733415,0.7766093633361028,11.848305586938997,0,0.46093873010880126,90.11242392358545,0
gig_worker,31976.619022450424,0.5460588642116446,0.7861823407365066,14.178692006430193,3615.419476457639,0.6546983297685404,16.926627220406147,0,0.6167538086221872,84.17325657373695,0
gig_worker,30698.648463323272,0.578961110515926,0.7763116668452221,4.575269225876622,7408.583534026053,0.6659831216720841,46.82422384452456,0,0.40747524531649004,91.378210824192,0
gig_worker,26585.943064941166,0.4378383314691043,0.8186485005592687,13.058008751934791,6388.7535805008,0.6808477278435916,10.820292618507134,0,0.6041412920810825,83.85083813273675,0
gig_worker,25665.320098650867,0.597742284030419,0.7706773147908743,9.065996825454398,3090.9087995560817,0.6645751603821641,26.357244059461973,0,0.5750640736818333,89.71603297079523,0
salaried,63274.29671419177,0.16176483123767627,0.9014705506286971,3.2548673357547706,14955.384156976384,0.41556827647047145,48.60012714097592,0,0.6907130645364817,100.0,2
gig_worker,46080.074314400015,0.6251973697844115,0.7624407890646765,4.617729167767667,7587.324254163252,0.591176588358074,19.869032724602896,0,0.4306973359805343,90.34888957495069,0
gig_worker,27116.21276636323,0.5079337704633458,0.7976198688609962,14.804865529831376,7945.134918113485,0.55679185530639,8.738592832940666,0,0.6180057994804605,83.67815502173525,0
student,13534.246502789862,0.699343752410287,0.7401968742769138,7.109473999132612,3575.6806091456697,0.9055257901500563,10.98882015765881,0,0.5197367447240713,75.34536733120892,1
gig_worker,15353.852412841072,0.6274990466618438,0.7617502860014469,9.508713756455048,3971.2064369969194,0.7494785399039736,22.630759851823104,0,0.43340923217673577,79.06678173462527,0
gig_worker,31605.214431645498,0.5935646913590809,0.7719305925922757,12.312397555697308,5663.351625026256,0.7642948142496883,44.05801670016219,0,0.5889176269991181,88.13451449671477,0
gig_worker,25627.940843929966,0.6628963985027546,0.7511310804491735,10.505803180224504,3537.3239775251914,0.6600808545920873,31.842517052931687,0,0.5169870714205488,83.95935086531756,0
salaried,62264.243951004966,0.17578101603649574,0.8972656951890512,4.835633076295852,12729.317276799382,0.6460275797591245,56.0601599425741,0,0.5943178589668381,100.0,2
salaried,52164.830764299484,0.10189112799636386,0.9194326616010908,2.7987784181919126,12094.411084726175,0.5798384055922896,66.7323865448545,0,0.8083142703042904,100.0,2
gig_worker,27957.984463181972,0.6503619686050073,0.7548914094184977,12.64782568020153,6575.674296236119,0.7275606996558279,19.202704753717434,0,0.5062738881501372,80.54552066820162,0
student,11726.492641331439,0.7984747757311654,0.7104575672806503,11.704160947417455,1682.0527749462258,0.8780035050826951,20.345542466869716,0,0.24287736838808416,68.9531148146196,1
gig_worker,12079.600811843975,0.4717794940537583,0.8084661517838725,7.854562725770364,3469.3408881624237,0.7127868962204186,32.078999834094105,0,0.6193665694931729,87.11627193576848,0
student,12113.851308871337,0.5878794224693509,0.7736361732591948,18.52355124150868,2195.950556601287,0.8715817991715243,4.462464111410521,0,0.5539935241901254,74.03272359059913,1
gig_worker,31084.35673726904,0.6429643938350289,0.7571106818494913,5.630589149907335,8104.328331777348,0.7235376433774579,27.531499632092224,0,0.3280146766103115,85.93270789375191,0
gig_worker,38229.460885571134,0.6784066864569689,0.7464779940629093,13.325658269419677,11144.506941149648,0.7471118358133247,33.929365945991805,0,0.5151144973375676,82.95588591876945,0
student,8049.753459533829,0.718132189294132,0.7345603432117603,7.219789384269621,1704.6470735432704,0.8150895678004815,21.15583579997607,0,0.3332408511146437,75.85443324787173,1
salaried,67186.9881991769,0.1063037012757108,0.9181088896172868,3.6995206038346518,22139.398439554025,0.4700093323876224,65.20040048635781,0,0.859448827727748,100.0,2
salaried,55861.51912835402,0.2207360165262158,0.8837791950421352,0.0900327780022725,19032.164207502417,0.5816677480175808,38.6280525785344,0,0.6020147496087496,100.0,2
salaried,75092.7172572826,0.18110477149673654,0.895668568550979,0.48267235097720407,12050.387938658927,0.4031010090693287,46.50086234229628,0,0.7208443823912858,100.0,2
gig_worker,24833.829194907452,0.4549716890274446,0.8135084932917666,11.661511583510844,2782.275660901964,0.7757237487979969,41.79508272442962,0,0.5549834576157485,90.28157116986304,0
salaried,81014.57013342246,0.1052005400089725,0.9184398379973082,2.914034175417448,28262.69263057243,0.6139240234593849,49.0293930740923,0,0.8362917303103294,100.0,2
student,10052.006064238818,0.5844798991178701,0.7746560302646389,6.8771456964671245,3291.0941827166052,0.8673000657345196,20.415022785651868,1,0.47084376614377454,54.29871101196919,1
student,6569.902790182263,0.6803787882576136,0.7458863635227159,20.477593114603128,1645.6348862438247,0.9231308224887115,12.310980301962942,0,0.43116499297302846,65.67155788822899,1
student,9936.198399488467,0.7607901319256549,0.7217629604223035,9.748669367496126,2266.3568765504338,0.7260562007020869,11.074737880541063,0,0.38919319870824887,74.3327859276486,1
salaried,92186.18460108641,0.1759399089242804,0.8972180273227158,3.170520156881657,10853.36105277669,0.4635978952104618,41.36894847384666,0,0.5581306782961469,100.0,2
gig_worker,34889.14923719634,0.446885007726957,0.8159344976819128,14.629924981713659,6379.018718748807,0.6705102645280206,14.236103935012503,0,0.4660739600186181,84.3845963402406,0
gig_worker,28360.519697494037,0.35268241142722884,0.8441952765718314,4.847894518324151,3096.411200880243,0.5770064385326729,20.232147272227568,0,0.610005146154453,92.32410710073668,0
student,12020.604764817112,0.6380466469624365,0.758586005911269,23.635074388656328,2395.1507005816734,0.7217731916989428,15.958396838473828,0,0.37073895466304574,67.4655363795376,1
student,11944.325982701797,0.7606776298094993,0.7217967110571502,24.856336779981408,1587.0698260801933,0.7686828813798798,11.286097587550575,0,0.3168997446939642,62.27093048144391,1
salaried,86142.19468960019,0.20710489667002846,0.8878685309989914,3.039526070453519,15276.730692406649,0.6059475960553237,69.84290455127947,0,0.5262065935554248,100.0,2
student,12434.602993972667,0.755976974047782,0.7232069077856653,7.289752761318102,2436.681330475823,0.8140591272388855,10.750113456979248,0,0.32209815262757346,73.0473367910759,1
salaried,60778.40702264622,0.11065114967998832,0.9168046550960035,0.40090007040951725,11468.449196053985,0.6354314279047313,56.091487042699875,0,0.6921853074433664,100.0,2
student,12620.172141734984,0.8121095780399035,0.7063671265880289,19.479461109321875,1642.384206210883,0.9256133268214604,4.395320731471273,0,0.20537539031409527,65.94360913702707,1
gig_worker,36071.508800975585,0.4977119910446736,0.8006864026865979,5.835529199504031,7989.843652422237,0.6942999716836378,7.837041036975789,0,0.5189655243083234,85.77781243618321,0
gig_worker,36843.68006946116,0.6459615270464674,0.7562115418860598,11.00240674669993,7644.428773766456,0.7182416555986082,17.56600931872758,0,0.4991186317483576,80.63036866963043,0
student,15861.973170456422,0.7895141021555058,0.7131457693533483,21.44844747336557,4986.855015039935,0.9291588089603018,12.050689630779221,0,0.35095116268493076,62.791278855074495,1
gig_worker,42685.171943085865,0.5909417564722479,0.7727174730583256,6.869187531261577,6049.1312943009,0.6576323346155519,11.988954051440167,0,0.39919818433800847,88.13940649607186,0
gig_worker,36236.53381792305,0.3589067159670128,0.8423279852098962,10.395691021724295,9393.436473082897,0.635151041645323,9.011899331601342,0,0.5280212189388104,84.92333893923909,0
student,7113.329449276456,0.615367766276497,0.7653896701170508,24.760719323111836,1518.69872044604,0.8720685589450592,5.9516123191455765,0,0.28904035619494145,63.8680146376461,1
student,15817.462339796217,0.8392052221353107,0.6982384333594067,12.684134259716004,1735.9507240560927,0.7077389477298358,11.14772195888426,0,0.15348249561726934,66.66369624261723,1
salaried,42943.278673327324,0.2350124774524721,0.8794962567642584,0.580694801002628,14556.900032559977,0.4784916793443382,66.6433762708167,0,0.757004721450963,100.0,2
salaried,64675.19073830068,0.14326081567281185,0.9070217552981564,4.805677427037965,12764.97303431227,0.49637797618423063,40.33858100421627,0,0.610287023549859,100.0,2
student,16718.443922751543,0.8000949885812756,0.7099715034256173,13.808827006248482,2935.479761091706,0.7648337243292735,7.087100570802311,0,0.2726774005016487,68.12633742277058,1
gig_worker,32003.61926182222,0.6882460850532426,0.7435261744840271,9.25021474125057,5978.892460058556,0.6951169002484241,11.846261456519212,0,0.42492264539437363,81.28691406996603,0
student,12875.585286000045,0.7208132083546849,0.7337560374935945,17.413209596491683,1935.5613319430486,0.7987844358160796,3.8286501907088857,0,0.380419450174488,70.4067933398191,1
gig_worker,37195.71976918597,0.6874100965079297,0.7437769710476211,13.822909942184147,10434.731331726385,0.6833466571913407,42.53870470520277,0,0.4747068803777077,85.89446775119887,0
gig_worker,24676.116682478278,0.6569817033563661,0.7529054889930902,14.272547219730171,3385.5383439786033,0.6656689012663484,47.201469882832775,0,0.5148752347405439,87.00354145484623,0
student,14619.508292080398,0.6625989723758806,0.7512203082872357,10.715671110517404,2204.7062455268556,0.8904495478444243,11.117350643283585,0,0.40013826057482615,70.9534453368015,1
student,15581.868779964834,0.7793583383964153,0.7161924984810754,16.470579029111466,5282.437162801817,0.7501186288821007,5.2945484165020495,1,0.31412994195227534,44.04428529429262,1
salaried,64946.532616247634,0.23396353077931223,0.8798109407662063,0.3122879680953572,20839.14652276968,0.5120797638423555,48.50075947220314,0,0.7875366635514387,100.0,2
gig_worker,45656.509124333126,0.60294743519438,0.7691157694416859,11.002921609982403,6100.110590546518,0.6248488970929204,21.066052067514565,0,0.3718595006077379,85.90498153471853,0
gig_worker,28068.684716638352,0.6851068066633337,0.7444679580009999,2.1152227064750955,9808.74822211977,0.719205324714349,40.795710576862916,0,0.2432304993021178,93.33567579136839,0
salaried,77725.64009914282,0.1214275430951258,0.9135717370714622,3.767139611284845,22713.81786644681,0.5646351289175138,60.77356477418814,0,0.761224708414162,100.0,2
gig_worker,35725.26595806313,0.5206697333835237,0.7937990799849428,3.009441350730866,7212.422389053504,0.651776622281407,8.772413453890145,0,0.3708975896072802,84.210305876888,0
salaried,70452.86180815233,0.1449348516930811,0.9065195444920756,0.38431037638081755,15862.88927485837,0.5986288861226872,57.94015090880151,0,0.5849096395945224,100.0,2
student,13825.822327070222,0.638587148214383,0.758423855535685,9.647686461120957,2353.8618014618405,0.9008706858242211,22.513789126268932,0,0.5386810117111193,78.7021236737299,1
gig_worker,17673.655660553064,0.5741666147615454,0.7777500155715363,14.726754497272516,4433.847859303244,0.6394535210283873,33.20833273160219,0,0.5720977552226924,81.32585034943509,0
student,11602.44996137431,0.6848049226118926,0.7445585232164322,16.717295769070383,2972.5008723094793,0.7179439515566282,17.33496164569145,0,0.45330283618484135,74.45210518881419,1
salaried,73548.72626314296,0.17802548384661268,0.8965923548460162,0.7143798066970586,21611.303070109767,0.4678523451116786,47.84138029526143,0,0.5833332185919403,100.0,2
student,16109.126333909342,0.5662996104468712,0.7801101168659386,19.972904682524,2889.924085101616,0.7000336732511213,13.733711923981826,0,0.39307110107814713,76.19726887046069,1
salaried,57123.250894379715,0.11528385820990203,0.9154148425370293,1.8011695940021393,9573.76097401275,0.6106779755401388,39.04070004408687,0,0.8483913285172792,100.0,2
student,15376.763313121031,0.8229829431563176,0.7031051170531046,12.546361079263857,5243.777737726331,0.7223223811313932,17.427404596568095,0,0.2725048757429036,70.03898696567039,1
student,13566.73104374403,0.7499156240734619,0.7250253127779613,24.320950102573544,3937.8718579888164,0.9376931769328345,17.753350532230947,0,0.2316601022311798,62.26662499908274,1
salaried,57753.940208484375,0.1966223832213874,0.8910132850335838,0.24093006196648115,10973.97729076895,0.6391999538710715,48.01925499408966,0,0.6693364516149558,100.0,2
gig_worker,18763.485943442865,0.36832425706561533,0.8395027228803154,11.978379170732937,3830.117357696809,0.7555449717041058,41.714616047035605,0,0.6262114904116693,87.76692394906341,0
student,7750.507094761598,0.8140470213764455,0.7057858935870663,9.314813583529082,2088.399713957675,0.8519380305631806,9.20133102900849,0,0.3570637153173157,72.01385831106582,1
salaried,86127.63903502688,0.15926963614172548,0.9022191091574823,3.5660344164130886,12902.249225087353,0.6225537506590436,37.795660630347825,0,0.5718658039390696,100.0,2
gig_worker,19050.363651522654,0.5305516659493148,0.7908345002152055,5.47870479746363,5884.086896163524,0.5536733471637385,21.92195004422132,0,0.3374672897056914,81.47702513308974,0
